Ch1,Ch2,Ch3,Ch4,label
1,6,88,150,1
1,7,468,118,1
0,6,78,376,1
1,7,977,37,1
0,6,279,93,1
1,7,890,219,1
0,6,168,601,1
0,6,682,581,1
0,6,232,21,1
0,6,318,746,1
0,6,147,0,1
0,6,269,133,1
1,6,450,490,1
0,6,118,347,1
0,6,347,380,1
0,6,39,71,1
1,6,299,142,1
0,6,35,236,1
1,6,284,150,1
0,6,404,114,1
0,6,303,251,1
0,6,149,70,1
1,6,385,267,1
0,6,401,395,1
0,6,103,615,1
0,6,308,505,1
0,6,168,643,1
0,7,541,745,1
1,6,264,100,1
1,6,581,128,1
0,6,299,46,1
1,6,95,141,1
0,6,128,225,1
1,6,92,476,1
0,6,31,355,1
1,6,527,522,1
0,6,278,501,1
0,6,314,556,1
0,7,572,800,1
0,6,309,605,1
0,6,170,187,1
0,6,153,102,1
0,6,48,172,1
0,6,230,325,1
1,6,359,78,1
1,7,193,991,1
0,6,10,181,1
1,6,164,516,1
0,6,273,307,1
1,6,96,35,1
1,6,82,565,1
1,7,840,574,1
0,6,35,211,1
1,7,766,376,1
0,6,415,531,1
0,6,81,444,1
0,6,277,144,1
1,6,782,53,1
0,6,82,527,1
606,609,928,1023,1
94,100,327,355,1
11,18,588,758,1
0,5,61,866,1
0,6,141,461,1
0,6,227,277,1
1,6,364,80,1
52,55,1023,493,1
3,8,235,126,1
0,5,175,278,1
0,6,645,261,1
0,6,419,337,1
0,6,247,632,1
1,7,866,948,1
444,442,1023,708,1
141,146,631,88,1
65,71,1023,823,1
40,45,701,272,1
3,9,248,54,1
0,5,88,441,1
1,7,574,352,1
0,6,129,0,1
1,6,420,281,1
1,6,127,407,1
1,7,599,0,1
0,7,98,496,1
603,608,1023,931,1
81,87,378,316,1
468,469,212,1023,1
132,138,119,205,1
19,25,511,38,1
0,5,163,261,1
0,6,72,485,1
1,6,321,38,1
1,7,731,480,1
0,6,33,388,1
1,7,682,910,1
0,6,351,297,1
1,6,551,156,1
0,6,554,63,1
1,6,64,47,1
1,6,284,479,1
0,6,308,384,1
1,6,240,50,1
1,7,960,647,1
0,6,911,349,1
0,6,37,439,1
1,6,298,108,1
1,7,923,652,1
624,626,1023,971,1
109,114,709,338,1
15,21,435,405,1
0,5,246,545,1
0,6,334,361,1
0,6,203,676,1
171,176,713,42,1
45,51,813,208,1
386,369,515,1023,1
58,63,955,1023,1
34,40,223,255,1
31,39,846,483,1
77,82,598,13,1
8,13,143,568,1
0,5,366,343,1
0,6,154,262,1
1,6,410,157,1
1,6,10,267,1
1,6,162,544,1
1,6,374,59,1
601,603,368,1023,1
77,82,599,384,1
9,15,298,68,1
0,5,848,590,1
0,6,364,633,1
1,6,756,165,1
1,6,122,8,1
1,7,923,340,1
1,6,548,109,1
1,7,638,641,1
0,6,391,144,1
1,6,161,426,1
1,7,807,567,1
81,89,1023,1023,1
782,795,1023,1023,1
809,812,304,263,1
665,665,1023,1023,1
348,326,1023,358,1
315,319,285,150,1
62,69,6,429,1
4,10,412,255,1
0,6,902,376,1
1,6,131,293,1
486,487,1023,889,1
158,163,1006,461,1
173,178,681,605,1
34,39,394,63,1
0,5,921,759,1
0,5,476,218,1
1,6,181,154,1
1,7,38,141,1
1,6,30,110,1
1,6,138,86,1
1,6,22,136,1
1,6,69,379,1
1,7,525,499,1
0,6,237,229,1
1,6,223,39,1
0,6,70,232,1
1,6,162,101,1
1,6,299,134,1
1,6,5,213,1
0,6,223,205,1
1,6,206,0,1
1,6,213,62,1
0,6,392,173,1
1,6,264,160,1
1,6,142,227,1
0,6,21,355,1
1,6,33,513,1
0,6,17,218,1
0,6,347,518,1
0,6,15,265,1
1,6,463,307,1
0,6,54,267,1
1,6,4,144,1
0,6,55,143,1
1,6,100,148,1
1,6,122,141,1
1,6,597,309,1
0,6,108,55,1
1,7,341,245,1
1,6,1,257,1
1,6,30,8,1
1,6,6,110,1
1,6,73,0,1
1,7,210,288,1
1,6,56,0,1
0,6,163,156,1
1,6,247,43,1
1,6,19,118,1
1,6,2,0,1
0,6,148,44,1
1,6,145,150,1
0,6,181,305,1
1,6,310,25,1
1,6,267,116,1
1,6,79,7,1
0,6,195,109,1
1,6,165,244,1
1,6,60,191,1
0,6,73,27,1
1,6,9,7,1
0,6,178,242,1
0,6,28,17,1
1,6,17,191,1
1,6,87,2,1
1,6,285,140,1
1,6,214,165,1
1,6,666,242,1
0,6,174,62,1
0,6,3,14,1
0,6,194,128,1
0,6,95,28,1
1,6,197,30,1
1,6,8,0,1
0,6,309,8,1
0,6,151,70,1
1,6,65,56,1
1,6,55,79,1
1,6,88,55,1
0,6,319,220,1
0,6,25,242,1
1,6,343,274,1
1,6,9,45,1
1,6,63,116,1
0,6,227,169,1
0,6,104,113,1
0,6,79,39,1
0,6,5,37,1
0,6,205,155,1
0,6,191,236,1
1,6,43,133,1
1,6,251,107,1
0,6,157,69,1
0,6,51,0,1
1,6,183,89,1
1,6,135,51,1
1,6,5,325,1
1,6,240,186,1
1,6,172,149,1
1,6,18,230,1
1,6,139,12,1
0,6,428,511,1
0,6,138,126,1
1,7,105,362,1
0,6,53,242,1
0,7,264,612,1
0,6,59,121,1
1,6,255,167,1
0,6,37,24,1
1,6,272,4,1
1,6,489,463,1
0,6,373,282,1
1,6,628,376,1
0,6,178,563,1
1,6,472,545,1
1,6,23,42,1
0,6,383,348,1
1,6,288,148,1
1,6,145,53,1
1,6,138,44,1
0,6,65,134,1
1,6,9,57,1
0,6,5,52,1
1,7,252,324,1
1,6,146,79,1
1,6,409,456,1
1,6,202,68,1
0,6,200,345,1
1,7,591,248,1
0,6,280,267,1
1,7,890,599,1
0,6,13,213,1
0,6,331,301,1
0,6,54,55,1
1,6,71,68,1
1,6,168,66,1
0,6,11,105,1
1,6,92,168,1
0,6,122,7,1
1,6,60,262,1
0,6,212,222,1
0,6,510,552,1
0,6,15,28,1
0,6,722,430,1
0,6,64,254,1
0,6,508,354,1
1,6,375,308,1
0,6,38,27,1
1,6,106,0,1
1,6,570,358,1
0,6,92,10,1
1,6,298,252,1
1,6,185,63,1
1,6,215,103,1
1,6,180,110,1
1,6,84,157,1
0,6,217,261,1
1,6,209,170,1
0,6,123,0,1
1,7,77,302,1
0,6,265,468,1
0,6,20,15,1
0,6,204,239,1
1,6,331,432,1
0,6,250,160,1
0,6,1,230,1
1,6,158,0,1
1,6,123,109,1
0,6,101,109,1
1,6,21,114,1
0,7,203,336,1
0,6,217,27,1
1,6,129,24,1
0,6,16,95,1
1,6,468,509,1
0,6,175,100,1
0,6,411,191,1
1,6,585,670,1
0,5,182,310,1
0,6,372,170,1
0,6,292,317,1
0,6,96,183,1
0,6,395,221,1
0,6,187,159,1
0,6,138,72,1
1,6,148,60,1
0,6,111,217,1
0,6,57,179,1
0,6,77,187,1
1,6,287,408,1
0,6,139,184,1
1,6,172,141,1
0,6,77,54,1
0,6,23,38,1
1,6,341,234,1
1,6,263,116,1
1,6,274,123,1
1,6,304,178,1
0,6,103,0,1
1,6,126,196,1
0,6,36,5,1
0,6,227,119,1
0,6,178,342,1
1,6,62,425,1
0,6,243,382,1
0,6,12,73,1
0,6,375,335,1
1,6,10,109,1
1,6,6,25,1
0,6,315,62,1
1,6,8,12,1
1,6,193,83,1
0,6,33,26,1
1,6,6,41,1
1,6,31,52,1
0,6,114,152,1
0,6,144,141,1
1,6,105,0,1
1,6,203,89,1
0,6,3,214,1
0,6,115,103,1
0,6,93,78,1
0,7,272,144,1
1,6,322,296,1
1,6,259,244,1
0,6,8,68,1
0,6,209,210,1
0,6,165,177,1
1,6,103,44,1
1,6,45,43,1
1,6,45,7,1
1,6,57,101,1
1,6,273,131,1
1,6,38,0,1
1,6,72,48,1
1,6,168,278,1
0,6,94,109,1
1,6,2,11,1
1,6,47,2,1
1,6,110,46,1
0,6,3,87,1
0,6,15,4,1
1,6,40,60,1
1,6,59,65,1
0,6,40,15,1
1,6,21,91,1
1,6,35,0,1
1,6,50,25,1
1,6,49,22,1
0,6,141,163,1
1,6,68,195,1
0,6,84,106,1
1,6,172,154,1
0,6,14,120,1
1,6,398,127,1
0,6,236,240,1
0,6,299,0,1
0,6,302,173,1
1,6,43,213,1
1,6,3,26,1
0,6,117,117,1
0,6,105,39,1
1,6,102,3,1
0,6,4,151,1
1,6,47,0,1
1,6,144,185,1
0,6,153,119,1
1,6,120,114,1
1,6,259,195,1
0,6,108,133,1
1,6,43,6,1
0,6,36,146,1
1,6,6,54,1
1,6,7,50,1
1,6,225,77,1
0,6,215,297,1
1,6,161,0,1
0,6,115,97,1
1,6,4,0,1
1,6,173,70,1
1,6,238,103,1
1,6,167,78,1
1,6,201,35,1
1,6,150,45,1
1,6,226,155,1
1,6,36,286,1
0,6,199,176,1
1,6,414,403,1
0,6,277,328,1
1,6,104,98,1
0,6,286,160,1
0,6,477,269,1
0,6,63,242,1
0,6,152,99,1
1,6,14,100,1
1,6,154,17,1
1,6,235,298,1
1,6,170,157,1
0,6,281,219,1
0,6,5,205,1
1,6,89,47,1
1,7,644,558,1
0,6,9,32,1
0,6,236,399,1
0,6,32,49,1
1,6,249,138,1
0,6,288,520,1
1,6,10,6,1
0,6,120,224,1
1,6,80,66,1
1,6,471,154,1
0,7,516,678,1
0,6,65,2,1
0,6,540,356,1
0,6,203,287,1
0,6,314,381,1
0,6,150,315,1
0,6,334,182,1
0,6,287,465,1
1,6,788,103,1
0,6,9,435,1
0,6,812,412,1
0,6,485,318,1
0,6,824,266,1
0,6,197,446,1
0,6,678,397,1
0,6,765,412,1
0,6,464,188,1
1,7,1023,167,1
0,6,382,129,1
0,6,504,397,1
0,6,17,202,1
1,7,815,699,1
0,6,315,223,1
1,6,459,216,1
1,6,360,356,1
0,6,14,32,1
1,6,505,137,1
175,181,500,815,1
55,61,514,472,1
4,9,745,336,1
0,5,590,201,1
0,6,223,391,1
1,6,136,108,1
603,606,949,1023,1
87,92,75,125,1
11,17,421,295,1
0,5,32,232,1
163,169,450,436,1
45,51,864,813,1
3,9,471,514,1
0,5,239,121,1
1,6,416,388,1
1,6,325,217,1
0,6,17,374,1
1,6,437,77,1
1,6,78,218,1
713,735,956,287,1
210,219,1023,984,1
233,248,1023,517,1
856,853,1023,1023,1
334,339,422,756,1
67,73,236,208,1
4,10,454,540,1
0,5,514,522,1
106,113,392,301,1
50,55,574,318,1
549,553,782,1023,1
291,295,554,289,1
96,89,1023,980,1
169,175,793,352,1
26,32,502,153,1
0,5,683,274,1
0,6,503,476,1
1,7,130,376,1
20,26,522,628,1
7,12,310,236,1
0,5,709,419,1
1023,1023,1023,1023,1
541,544,478,404,1
732,731,1023,1023,1
788,790,826,856,1
187,193,755,977,1
28,34,560,597,1
0,5,493,120,1
0,6,385,458,1
1,7,251,432,1
1,7,349,756,1
1,6,656,246,1
558,557,758,1023,1
71,76,694,135,1
8,14,276,0,1
0,5,535,210,1
0,6,344,716,1
1,7,388,838,1
1,6,343,79,1
1,6,133,46,1
0,6,294,322,1
1,6,175,23,1
1,6,126,106,1
1,6,235,184,1
1,7,604,121,1
2,8,621,1023,1
39,44,515,81,1
575,579,114,1023,1
221,226,832,436,1
44,50,289,77,1
110,98,1023,828,1
132,137,355,123,1
18,24,168,3,1
0,5,106,450,1
0,7,481,534,1
1,7,800,958,1
0,6,486,289,1
0,6,25,335,1
1,7,757,976,1
1,7,740,865,1
260,264,55,23,1
66,71,710,691,1
6,12,280,136,1
0,5,562,14,1
0,6,143,55,1
1,7,721,524,1
0,6,100,56,1
1,6,744,13,1
0,6,103,330,1
1,6,425,419,1
0,6,3,312,1
6,12,817,1023,1
1,6,611,907,1
1,6,193,47,1
1,7,825,503,1
0,6,285,197,1
1,6,771,723,1
0,6,362,142,1
5,14,861,1023,1
31,37,54,0,1
583,588,1023,855,1
135,155,1023,1023,1
400,404,814,488,1
98,104,531,648,1
11,17,21,188,1
0,5,880,231,1
1,7,828,536,1
1,6,36,69,1
1,6,74,153,1
1,6,215,237,1
1,6,627,433,1
1,6,437,11,1
1,6,71,0,1
0,6,141,90,1
1,6,163,53,1
0,7,562,328,1
0,6,233,129,1
1,7,943,949,1
0,6,282,86,1
1,7,943,289,1
1,6,86,73,1
1,6,148,164,1
0,6,128,302,1
1,6,118,225,1
1,6,266,10,1
1,6,483,123,1
0,6,139,376,1
0,5,178,0,1
0,6,32,40,1
1,6,357,328,1
1,6,208,0,1
1,6,290,165,1
1,6,522,16,1
0,6,106,354,1
1,6,53,11,1
1,6,512,427,1
0,6,66,9,1
0,6,321,222,1
0,6,298,280,1
0,6,16,4,1
1,6,479,290,1
1,6,233,75,1
0,6,303,545,1
1,6,53,395,1
0,6,331,300,1
0,6,279,457,1
1,7,226,669,1
0,6,270,281,1
0,6,12,162,1
1,6,420,94,1
1,6,3,120,1
0,6,238,188,1
1,6,112,54,1
1,6,66,83,1
1,6,70,0,1
1,6,97,229,1
1,6,302,315,1
0,6,24,304,1
1,6,101,265,1
1,6,184,219,1
1,6,266,156,1
1,6,243,154,1
1,6,49,0,1
1,6,117,118,1
1,6,172,124,1
1,6,171,67,1
1,6,67,0,1
1,6,87,101,1
0,6,98,371,1
1,6,171,154,1
0,6,33,277,1
0,6,198,321,1
1,6,286,317,1
0,6,117,9,1
0,6,294,446,1
1,7,583,628,1
1,6,574,515,1
0,6,103,95,1
0,6,555,475,1
1,6,31,0,1
1,6,26,102,1
1,6,272,209,1
1,6,109,62,1
0,6,168,183,1
0,6,111,146,1
1,7,61,546,1
1,6,240,554,1
1,6,155,171,1
0,6,7,450,1
1,7,361,825,1
0,6,300,445,1
0,6,98,267,1
0,6,162,43,1
1,6,20,8,1
1,6,282,174,1
0,6,210,9,1
1,6,247,12,1
1,6,153,35,1
0,6,98,83,1
1,6,58,281,1
1,6,50,326,1
1,6,54,1,1
1,6,36,83,1
0,6,238,15,1
1,6,196,163,1
0,6,154,90,1
1,6,372,104,1
0,6,266,287,1
0,6,257,620,1
71,76,53,273,1
10,16,437,502,1
0,5,270,222,1
0,6,13,373,1
0,6,58,131,1
1,6,123,14,1
1,6,12,20,1
1,6,169,62,1
1,7,112,165,1
1,6,29,64,1
1,6,117,113,1
1,6,13,135,1
1,6,365,542,1
1,6,119,22,1
1,7,490,628,1
0,6,277,84,1
1,6,250,72,1
1,6,82,197,1
1,6,82,44,1
0,6,72,204,1
1,6,8,20,1
0,6,276,0,1
0,6,25,88,1
1,7,575,324,1
1,6,72,12,1
1,6,199,52,1
1,6,10,0,1
0,6,57,34,1
1,6,10,69,1
1,6,89,0,1
0,7,227,807,1
0,6,54,14,1
0,6,285,101,1
1,6,152,197,1
0,6,614,277,1
0,6,73,15,1
1,6,150,224,1
0,6,364,232,1
0,6,50,225,1
1,7,417,839,1
0,6,296,198,1
0,6,193,213,1
0,6,259,62,1
0,6,328,26,1
1,6,42,34,1
0,6,179,68,1
1,6,253,385,1
0,6,75,272,1
1,6,75,17,1
1,6,108,0,1
1,6,424,365,1
0,6,183,8,1
1,6,508,235,1
1,6,375,85,1
1,6,107,154,1
1,6,144,157,1
1,6,115,28,1
0,6,309,221,1
0,6,294,61,1
1,6,273,23,1
0,6,128,107,1
1,6,432,106,1
0,6,100,12,1
1,6,329,148,1
1,6,347,401,1
1,6,137,68,1
0,6,336,94,1
0,6,384,400,1
0,6,169,13,1
0,6,192,250,1
0,6,61,209,1
0,6,98,153,1
1,6,251,241,1
0,6,20,26,1
0,6,271,223,1
0,6,257,198,1
0,6,3,0,1
1,6,83,10,1
1,6,618,265,1
0,6,52,345,1
1,6,5,279,1
0,6,108,361,1
1,6,541,450,1
0,6,224,233,1
0,6,309,282,1
0,6,24,169,1
1,6,365,198,1
0,6,100,97,1
1,6,150,132,1
1,6,7,115,1
0,6,37,145,1
1,6,362,158,1
1,6,73,0,1
1,6,176,333,1
0,6,217,76,1
0,6,328,509,1
1,6,338,269,1
1,6,26,24,1
1,6,252,78,1
1,6,188,170,1
0,6,228,61,1
0,6,180,0,1
0,6,112,3,1
1,6,17,0,1
1,6,144,80,1
1,6,95,128,1
1,6,237,124,1
1,6,19,159,1
1,6,218,110,1
1,7,1006,761,1
0,6,231,98,1
0,6,441,260,1
1,6,397,489,1
0,6,56,220,1
1,6,158,138,1
1,6,163,104,1
1,6,42,15,1
1,6,15,48,1
1,6,71,19,1
0,6,23,3,1
1,6,15,58,1
1,6,52,150,1
1,6,3,104,1
0,6,144,140,1
0,6,216,187,1
0,6,267,0,1
1,6,550,131,1
1,6,187,197,1
1,6,496,227,1
1,6,407,269,1
1,6,122,11,1
1,6,191,101,1
0,6,11,20,1
1,6,15,14,1
1,6,54,0,1
0,6,23,11,1
1,6,108,34,1
1,6,51,23,1
1,6,55,0,1
1,6,104,21,1
1,6,3,44,1
1,6,2,31,1
1,6,81,97,1
1,6,38,22,1
1,7,584,193,1
0,6,235,31,1
1,6,267,9,1
0,6,43,2,1
1,6,55,20,1
1,6,159,210,1
1,6,28,41,1
1,6,15,19,1
0,6,43,36,1
1,6,188,22,1
1,6,188,160,1
0,6,90,145,1
1,6,19,157,1
0,6,164,224,1
1,6,243,127,1
1,6,7,0,1
1,6,8,98,1
0,6,84,83,1
1,6,256,326,1
1,6,40,52,1
1,6,3,89,1
1,6,16,11,1
1,6,220,91,1
1,6,52,32,1
1,6,136,0,1
0,6,80,62,1
1,6,2,90,1
1,6,247,63,1
1,6,409,209,1
0,6,87,132,1
0,6,171,165,1
1,6,238,121,1
0,6,200,45,1
0,6,91,87,1
0,6,81,79,1
0,6,182,222,1
1,6,233,197,1
0,6,8,68,1
1,6,24,15,1
1,6,348,116,1
1,6,449,320,1
1,6,61,106,1
1,6,357,37,1
1,6,56,239,1
0,6,147,55,1
0,6,120,103,1
0,6,43,212,1
1,6,200,55,1
0,6,5,71,1
1,6,14,6,1
0,6,22,52,1
0,6,61,31,1
1,6,12,8,1
0,6,54,66,1
1,6,44,18,1
1,6,38,124,1
1,6,128,60,1
0,6,132,4,1
1,6,236,292,1
0,6,519,359,1
1,6,213,22,1
1,6,62,0,1
1,6,413,291,1
0,6,201,0,1
0,6,389,166,1
1,6,313,140,1
1,6,156,128,1
1,7,601,590,1
0,6,212,263,1
1,6,58,74,1
0,6,275,51,1
1,7,711,539,1
0,6,186,137,1
1,6,591,488,1
0,6,440,243,1
1,6,47,148,1
1,6,474,117,1
0,6,148,107,1
0,6,151,194,1
0,7,608,352,1
0,6,12,57,1
1,6,375,390,1
0,6,588,214,1
0,6,181,82,1
1,7,679,685,1
0,6,67,28,1
0,6,518,253,1
0,6,152,168,1
0,6,183,128,1
1,6,503,293,1
1,6,50,126,1
0,6,492,323,1
0,6,13,223,1
2,7,1023,960,1
0,6,282,135,1
1,6,575,538,1
1,6,392,561,1
0,6,7,0,1
1,6,29,222,1
1,6,162,45,1
1,6,263,279,1
0,6,44,54,1
1,6,443,206,1
0,6,89,90,1
1,6,572,768,1
0,6,564,152,1
0,7,673,542,1
1,6,230,338,1
0,6,10,447,1
0,6,79,168,1
0,6,447,136,1
0,6,379,36,1
0,6,608,454,1
0,6,75,177,1
0,6,129,167,1
1,7,737,589,1
0,6,8,283,1
0,6,267,195,1
0,6,346,330,1
0,6,347,418,1
0,6,135,14,1
1,6,699,367,1
0,6,181,266,1
0,6,219,33,1
1,6,353,14,1
0,6,164,562,1
1,7,982,853,1
0,6,604,782,1
113,118,29,487,1
20,26,842,746,1
0,6,91,108,1
0,5,144,91,1
0,6,493,500,1
0,6,301,17,1
1,6,492,376,1
230,235,451,1023,1
7,13,574,924,1
0,5,434,507,1
0,6,695,421,1
0,6,54,385,1
1,7,598,946,1
233,240,235,596,1
94,99,321,722,1
10,17,723,398,1
156,161,55,99,1
35,40,1023,301,1
1,7,114,88,1
0,6,785,202,1
1,6,21,134,1
0,6,232,105,1
10,16,450,594,1
4,9,186,34,1
0,5,396,406,1
0,6,213,599,1
1,6,379,266,1
1,6,50,410,1
1,6,400,73,1
0,7,718,667,1
0,6,368,212,1
0,6,529,87,1
0,6,172,199,1
43,52,521,624,1
69,75,465,972,1
513,507,119,1023,1
39,45,683,961,1
7,13,35,402,1
141,156,1023,191,1
27,33,67,0,1
0,6,869,184,1
0,5,44,1023,1
44,50,399,692,1
4,10,147,518,1
0,5,411,5,1
0,6,454,47,1
0,6,81,259,1
1,6,179,122,1
0,7,474,199,1
1,6,921,227,1
0,6,368,202,1
1,7,374,392,1
0,6,270,488,1
1,7,729,623,1
0,6,106,48,1
0,6,485,241,1
599,602,762,1023,1
108,114,497,952,1
147,149,1023,902,1
253,258,754,803,1
44,50,526,113,1
1,7,169,130,1
0,6,589,97,1
1,6,62,125,1
388,376,1023,976,1
57,58,1023,1023,1
378,384,977,513,1
120,126,496,721,1
15,21,810,600,1
0,5,580,605,1
0,6,533,209,1
1,6,134,159,1
1,7,124,58,1
1,7,129,71,1
1,7,82,374,1
1,6,53,181,1
1,6,266,286,1
1,7,975,766,1
0,6,131,456,1
1,7,918,856,1
0,6,291,169,1
1,6,873,726,1
1,6,418,34,1
0,6,343,568,1
0,6,424,70,1
1,6,585,147,1
1,6,475,349,1
1,7,726,177,1
1,6,627,665,1
0,6,101,0,1
0,6,357,77,1
1,6,584,216,1
1,6,83,50,1
1,6,417,89,1
1,6,138,178,1
1,7,21,542,1
1,7,115,671,1
0,6,144,25,1
1,6,211,69,1
1,6,209,197,1
0,6,102,229,1
1,6,85,156,1
1,6,507,236,1
0,6,72,92,1
1,6,604,628,1
0,6,419,231,1
0,6,126,67,1
1,6,644,480,1
0,6,35,215,1
0,6,34,105,1
1,6,102,271,1
1,6,560,458,1
0,6,363,71,1
1,6,215,394,1
0,6,251,23,1
1,6,269,203,1
1,6,244,425,1
0,6,144,151,1
0,6,341,524,1
0,7,803,541,1
0,6,238,292,1
0,7,123,782,1
0,6,57,159,1
0,6,148,259,1
1,6,228,454,1
1,7,425,840,1
0,6,319,530,1
0,6,55,94,1
0,6,113,220,1
0,6,108,31,1
0,6,46,14,1
1,6,339,6,1
1,6,480,200,1
1,6,271,135,1
1,6,144,61,1
1,6,351,187,1
1,6,116,129,1
1,6,56,197,1
1,6,211,466,1
0,6,35,122,1
0,6,185,682,1
0,6,51,147,1
1,6,125,42,1
0,6,110,0,1
1,6,13,86,1
1,6,160,20,1
1,6,13,0,1
1,6,225,105,1
1,6,5,235,1
1,6,539,334,1
0,6,28,152,1
1,6,570,9,1
0,6,126,506,1
0,6,443,324,1
0,6,228,299,1
0,6,259,453,1
0,6,61,0,1
1,6,162,25,1
1,6,85,23,1
0,6,165,278,1
0,6,142,282,1
0,7,381,240,1
1,6,56,43,1
1,6,506,431,1
1,6,153,228,1
0,6,3,29,1
1,6,326,217,1
1,6,49,7,1
1,6,374,151,1
1,6,257,221,1
1,6,215,142,1
1,6,411,387,1
0,6,12,161,1
0,6,223,131,1
1,6,102,101,1
1,6,85,204,1
1,6,156,186,1
1,6,161,174,1
0,6,92,0,1
1,6,482,269,1
1,6,72,20,1
1,6,478,254,1
1,6,196,254,1
1,6,7,58,1
1,6,176,30,1
1,6,287,149,1
1,6,224,163,1
1,6,328,277,1
1,6,139,233,1
0,6,400,228,1
0,6,45,78,1
1,7,404,627,1
1,6,249,240,1
1,6,186,282,1
0,6,83,22,1
1,6,7,101,1
1,6,223,16,1
1,6,196,148,1
1,6,100,270,1
1,6,428,540,1
0,6,135,408,1
0,6,4,340,1
0,6,6,166,1
1,6,371,593,1
0,6,7,241,1
0,6,128,79,1
0,6,6,165,1
1,6,133,96,1
1,6,208,50,1
0,6,20,355,1
0,6,265,419,1
1,6,579,449,1
0,6,413,138,1
1,6,146,144,1
1,6,88,152,1
1,6,289,123,1
0,6,199,159,1
1,6,175,199,1
1,6,106,45,1
1,6,181,184,1
1,6,26,0,1
1,6,179,30,1
0,6,128,278,1
1,6,79,32,1
1,6,78,106,1
1,6,206,137,1
1,6,158,283,1
1,6,243,106,1
1,6,28,15,1
1,6,131,0,1
0,6,34,89,1
1,6,261,123,1
1,6,45,63,1
1,6,333,172,1
1,6,466,481,1
0,6,188,136,1
1,7,748,954,1
0,6,364,238,1
1,7,476,681,1
0,6,107,139,1
0,6,348,210,1
1,6,338,134,1
1,6,23,1,1
1,6,397,307,1
0,6,61,56,1
1,6,208,6,1
0,6,80,100,1
0,6,19,195,1
0,6,27,88,1
1,6,49,191,1
1,6,53,99,1
0,6,8,8,1
0,6,47,121,1
0,6,42,223,1
1,6,415,308,1
1,6,126,297,1
0,6,43,158,1
0,6,95,47,1
1,6,98,84,1
1,6,79,100,1
1,7,361,382,1
0,6,92,84,1
0,6,224,199,1
1,6,145,0,1
0,6,140,80,1
1,6,176,19,1
0,6,69,109,1
1,6,106,56,1
1,6,248,178,1
1,6,68,186,1
1,6,271,62,1
1,6,194,149,1
0,6,275,245,1
0,6,30,25,1
1,6,231,319,1
1,6,15,75,1
1,6,128,95,1
1,6,206,16,1
1,6,96,26,1
1,6,229,12,1
1,6,247,82,1
1,6,230,3,1
1,6,124,74,1
1,6,110,104,1
1,6,2,94,1
1,6,352,218,1
