Ch1,Ch2,Ch3,Ch4,label
74,6,340,1,1
86,7,888,1,1
683,6,653,1,1
609,5,402,2,1
29,5,126,2,1
357,6,133,2,1
305,6,198,2,1
152,17,1023,0,1
753,818,386,2,1
368,45,1023,0,1
47,130,93,2,1
253,21,549,1,1
171,5,515,2,1
66,6,245,2,1
450,6,0,2,1
150,6,170,2,1
204,6,367,1,1
334,6,223,2,1
206,6,245,2,1
276,7,616,2,1
56,5,0,2,1
140,6,92,2,1
370,7,669,2,1
10,6,184,2,1
446,7,637,2,1
536,6,86,2,1
26,6,29,2,1
28,7,786,2,1
214,5,87,2,1
260,6,57,2,1
177,6,449,2,1
118,6,172,2,1
437,6,80,2,1
237,6,214,2,1
628,7,815,1,1
556,7,1023,1,1
829,647,323,2,1
37,292,620,2,1
11,54,376,2,1
336,7,430,1,1
900,5,207,2,1
321,6,508,2,1
172,27,170,2,1
47,40,98,2,1
586,6,0,2,1
516,5,21,2,1
267,6,106,2,1
172,6,67,2,1
211,6,62,2,1
253,6,61,2,1
296,6,239,2,1
69,6,220,2,1
163,7,668,2,1
217,7,946,2,1
562,7,97,2,1
550,4,280,2,1
221,5,0,2,1
253,6,24,2,1
76,6,0,2,1
8,6,125,2,1
133,6,229,2,1
43,6,131,2,1
45,6,0,2,1
111,6,9,2,1
210,6,138,2,1
21,6,43,2,1
132,6,169,2,1
42,6,229,2,1
98,6,78,2,1
60,6,109,2,1
88,6,333,2,1
120,6,64,2,1
174,6,129,2,1
104,6,77,2,1
10,6,168,2,1
4,6,24,2,1
19,6,0,2,1
194,6,85,2,1
21,6,85,2,1
164,6,58,2,1
70,7,459,2,1
7,6,343,1,1
22,6,289,2,1
31,7,340,2,1
218,6,124,2,1
39,6,0,2,1
19,7,335,2,1
17,6,121,2,1
184,6,96,2,1
216,6,139,2,1
62,6,49,2,1
109,6,183,2,1
97,6,163,2,1
54,6,177,2,1
60,6,79,2,1
6,6,113,2,1
172,6,13,2,1
16,6,170,2,1
14,6,235,2,1
94,6,13,2,1
61,6,0,2,1
89,6,273,2,1
458,7,309,2,1
39,6,96,2,1
260,6,27,2,1
45,6,4,2,1
97,6,27,2,1
10,6,322,2,1
74,6,250,2,1
118,7,362,2,1
316,6,205,2,1
376,6,123,2,1
191,6,172,2,1
32,6,110,2,1
73,6,33,2,1
283,6,83,2,1
92,6,21,2,1
138,7,103,2,1
52,6,219,2,1
0,6,26,2,1
14,7,412,1,1
309,6,2,2,1
84,6,196,2,1
464,6,82,2,1
218,7,321,1,1
14,6,213,2,1
36,7,373,2,1
123,7,424,2,1
7,6,2,2,1
78,6,15,2,1
34,6,96,2,1
148,6,117,2,1
282,6,0,2,1
138,6,165,2,1
67,6,0,2,1
307,7,207,2,1
7,7,467,2,1
1,6,252,2,1
120,6,91,2,1
222,6,124,2,1
10,6,20,2,1
294,6,0,2,1
95,6,73,2,1
8,6,134,2,1
152,6,0,2,1
5,6,7,2,1
79,6,94,2,1
50,6,23,2,1
242,6,211,2,1
21,6,1,2,1
148,6,1,2,1
89,6,183,2,1
101,6,100,2,1
35,7,287,2,1
142,6,28,2,1
23,6,67,2,1
60,6,115,2,1
47,6,44,2,1
1,6,41,2,1
234,6,11,2,1
89,6,42,2,1
81,6,12,2,1
45,6,132,2,1
233,6,94,2,1
4,6,42,2,1
60,6,0,2,1
108,6,205,2,1
78,6,74,2,1
115,6,135,2,1
107,6,4,2,1
83,6,116,2,1
154,6,82,2,1
41,6,9,2,1
1,6,182,2,1
27,6,70,2,1
29,6,196,2,1
24,6,327,2,1
175,6,138,2,1
144,6,46,2,1
169,6,194,2,1
333,6,186,2,1
168,6,62,2,1
54,6,111,2,1
181,6,107,2,1
210,6,89,2,1
179,6,69,2,1
137,6,126,2,1
33,6,11,2,1
2,6,0,2,1
77,6,165,2,1
105,6,180,2,1
21,6,117,2,1
65,6,18,2,1
106,6,225,2,1
144,6,185,2,1
20,6,53,2,1
130,6,37,2,1
49,6,160,2,1
87,6,170,2,1
30,6,133,2,1
124,6,103,2,1
129,6,259,2,1
38,6,44,2,1
120,6,165,2,1
19,6,61,2,1
33,6,119,2,1
219,6,20,2,1
120,6,52,2,1
10,6,85,2,1
168,6,216,2,1
98,6,110,2,1
72,6,0,2,1
52,6,78,2,1
221,6,23,2,1
156,6,0,2,1
71,6,182,2,1
417,6,119,2,1
112,6,9,2,1
37,6,0,2,1
40,6,0,2,1
25,6,26,2,1
4,6,28,2,1
37,6,48,2,1
79,6,29,2,1
36,6,64,2,1
210,6,62,2,1
12,6,248,2,1
90,6,287,2,1
23,6,50,2,1
117,6,56,2,1
152,6,117,2,1
44,6,127,2,1
149,6,79,2,1
210,6,74,2,1
28,6,243,2,1
44,6,235,2,1
208,6,113,2,1
145,6,87,2,1
92,6,20,2,1
141,6,69,2,1
38,6,78,2,1
14,6,43,2,1
44,7,505,1,1
76,6,280,2,1
93,6,241,2,1
242,6,234,2,1
48,6,58,2,1
3,6,65,2,1
114,6,60,2,1
34,6,4,2,1
166,6,403,2,1
23,6,24,2,1
11,6,0,2,1
40,6,33,2,1
7,6,194,2,1
318,6,0,2,1
143,6,326,2,1
93,6,0,2,1
26,6,37,2,1
81,6,33,2,1
90,6,80,2,1
32,6,151,2,1
135,6,95,2,1
66,6,144,2,1
30,6,26,2,1
98,6,10,2,1
28,6,138,2,1
412,6,190,2,1
34,6,0,2,1
151,6,39,2,1
137,6,16,2,1
108,6,127,2,1
35,6,19,2,1
6,6,42,2,1
368,7,260,2,1
330,6,0,2,1
25,6,356,2,1
11,6,0,2,1
114,6,111,2,1
155,6,91,2,1
92,6,109,2,1
114,6,130,2,1
154,6,66,2,1
170,6,61,2,1
74,6,52,2,1
264,6,163,2,1
126,6,137,2,1
60,6,138,2,1
293,6,95,2,1
83,6,54,2,1
5,6,34,2,1
72,6,69,2,1
275,6,126,2,1
22,6,129,2,1
315,6,141,2,1
102,6,352,2,1
182,6,54,2,1
168,6,133,2,1
130,6,146,2,1
16,6,89,2,1
226,6,58,2,1
313,6,112,2,1
164,6,130,2,1
414,6,62,2,1
124,6,147,2,1
248,6,29,2,1
222,6,9,2,1
79,6,212,2,1
225,6,102,2,1
146,6,56,2,1
77,6,74,2,1
11,6,332,2,1
28,6,313,2,1
64,6,112,2,1
115,6,113,2,1
87,6,50,2,1
528,7,396,2,1
367,6,288,2,1
28,6,251,2,1
239,6,100,2,1
487,6,0,2,1
44,6,198,2,1
281,6,134,2,1
335,7,514,1,1
436,6,214,2,1
1,6,68,2,1
290,6,31,2,1
10,7,383,2,1
216,6,138,2,1
2,7,358,1,1
158,6,281,2,1
367,6,181,2,1
80,6,157,2,1
123,6,181,2,1
5,6,253,2,1
272,6,0,2,1
150,7,232,2,1
274,6,89,2,1
143,6,13,2,1
128,6,124,2,1
2,6,49,2,1
37,6,199,2,1
54,6,44,2,1
74,6,163,2,1
347,6,307,2,1
311,6,283,2,1
80,6,307,2,1
136,6,557,2,1
17,6,136,2,1
487,6,36,2,1
162,6,114,2,1
66,6,133,2,1
211,6,8,2,1
32,6,39,2,1
146,6,343,2,1
84,6,0,2,1
140,6,193,2,1
527,6,284,2,1
243,7,551,2,1
322,6,430,2,1
345,6,121,2,1
266,6,447,2,1
79,6,221,2,1
5,6,562,2,1
170,6,317,2,1
284,6,262,2,1
152,33,1023,2,1
13,5,581,1,1
512,6,564,1,1
447,6,0,2,1
166,6,185,2,1
361,6,55,2,1
215,6,0,2,1
579,6,180,2,1
16,6,28,2,1
63,6,322,2,1
83,6,67,2,1
275,7,685,2,1
215,6,226,2,1
69,6,326,2,1
13,6,369,2,1
222,6,100,2,1
379,6,115,2,1
475,6,40,2,1
192,7,830,2,1
174,6,205,2,1
58,6,504,2,1
292,5,184,2,1
69,6,170,2,1
283,6,149,2,1
5,6,272,2,1
416,6,110,2,1
313,6,110,2,1
83,6,376,2,1
296,6,296,2,1
166,6,86,2,1
125,7,505,2,1
253,6,449,2,1
132,6,504,2,1
612,7,694,1,1
157,5,278,2,1
182,6,410,2,1
96,6,28,2,1
352,6,40,2,1
116,6,414,2,1
413,6,310,2,1
15,7,771,2,1
168,7,816,2,1
227,6,9,2,1
123,6,380,2,1
290,6,438,2,1
305,6,638,1,1
93,6,99,2,1
166,6,181,2,1
464,7,391,1,1
117,6,4,2,1
212,7,227,2,1
375,6,177,2,1
41,6,87,2,1
358,6,407,2,1
275,6,431,2,1
543,7,562,2,1
146,7,790,1,1
481,6,752,2,1
93,6,58,2,1
264,6,506,2,1
777,19,1023,1,1
763,4,53,2,1
76,5,196,2,1
248,6,307,2,1
220,6,314,2,1
174,6,86,2,1
28,6,441,1,1
158,6,218,2,1
402,6,268,2,1
268,6,181,2,1
48,6,168,2,1
121,6,132,2,1
139,6,284,2,1
50,6,493,2,1
34,5,431,2,1
21,6,281,2,1
55,6,69,2,1
143,6,237,2,1
345,6,407,2,1
50,6,24,2,1
278,202,1023,1,1
164,14,762,2,1
167,4,574,2,1
524,5,300,2,1
29,6,442,2,1
284,6,425,2,1
7,6,545,2,1
276,6,416,2,1
245,6,383,1,1
290,116,926,2,1
387,49,535,2,1
131,7,171,2,1
297,5,518,2,1
61,7,887,2,1
456,5,202,2,1
462,735,1023,0,1
17,829,414,2,1
73,236,197,2,1
179,41,632,1,1
821,6,270,2,1
370,1023,647,0,1
548,500,225,2,1
137,1023,1023,0,1
71,191,969,1,1
400,695,579,2,1
152,312,245,2,1
101,58,476,2,1
193,8,13,2,1
266,5,66,2,1
465,5,136,2,1
320,6,321,2,1
90,6,149,2,1
110,6,167,1,1
263,7,331,2,1
620,6,204,2,1
282,6,278,2,1
225,7,480,2,1
40,6,434,2,1
540,7,607,2,1
265,5,208,2,1
154,6,213,2,1
336,6,25,2,1
426,202,370,2,1
224,521,853,2,1
137,108,245,2,1
529,14,639,2,1
12,5,426,2,1
452,5,24,2,1
14,6,110,2,1
300,6,530,2,1
527,6,310,1,1
243,6,394,2,1
628,6,243,2,1
93,6,346,1,1
464,6,431,2,1
183,6,125,2,1
17,6,239,2,1
151,6,278,2,1
88,6,276,2,1
49,7,666,2,1
37,8,1023,2,1
523,5,349,2,1
260,5,58,2,1
112,6,212,2,1
170,6,415,2,1
325,7,652,2,1
574,6,93,2,1
236,6,195,2,1
87,6,214,2,1
232,6,71,2,1
483,7,492,1,1
105,6,376,2,1
614,6,191,2,1
139,6,38,2,1
119,6,47,2,1
445,6,33,2,1
381,7,399,2,1
122,6,446,2,1
218,6,251,2,1
292,6,158,2,1
21,6,7,2,1
24,7,290,1,1
183,6,335,2,1
29,7,769,2,1
876,6,50,2,1
125,6,191,2,1
374,6,17,2,1
248,6,310,2,1
87,6,10,2,1
205,6,0,2,1
264,7,294,2,1
99,6,76,2,1
387,6,208,2,1
8,6,144,2,1
194,6,75,2,1
198,6,144,2,1
15,6,95,2,1
138,6,0,2,1
79,6,22,2,1
9,6,25,2,1
105,6,0,2,1
4,6,47,2,1
184,6,286,2,1
91,6,240,2,1
53,6,56,2,1
156,6,0,2,1
46,6,129,2,1
387,6,206,2,1
79,6,0,2,1
119,6,151,2,1
118,6,0,2,1
131,6,141,2,1
37,6,46,2,1
210,6,38,2,1
72,6,159,2,1
276,6,227,1,1
288,6,6,2,1
138,7,372,2,1
111,6,86,2,1
31,6,115,2,1
308,6,137,2,1
26,6,307,2,1
246,6,46,2,1
130,6,209,2,1
111,6,360,2,1
173,6,215,2,1
155,6,57,2,1
15,6,134,2,1
122,6,3,2,1
97,6,74,2,1
119,6,91,2,1
31,6,250,2,1
117,6,158,2,1
35,6,98,2,1
111,6,75,2,1
36,6,32,2,1
128,6,2,2,1
36,6,166,2,1
352,6,244,1,1
19,6,270,2,1
144,6,25,2,1
10,6,244,2,1
19,6,82,2,1
51,6,11,2,1
63,6,158,2,1
59,6,121,2,1
125,7,272,2,1
126,6,213,2,1
54,6,3,2,1
165,6,0,2,1
104,6,52,2,1
56,6,167,2,1
63,6,186,2,1
83,6,29,2,1
250,6,105,2,1
213,6,101,2,1
166,6,46,2,1
145,6,45,2,1
24,6,122,2,1
147,6,249,2,1
23,6,373,2,1
142,6,216,2,1
21,6,255,2,1
125,6,136,2,1
5,6,202,2,1
177,6,150,2,1
137,6,101,2,1
109,6,268,2,1
70,6,225,2,1
17,6,307,2,1
0,6,194,2,1
141,6,224,2,1
365,6,42,2,1
43,7,247,2,1
71,6,0,2,1
174,6,164,2,1
126,6,278,2,1
93,7,332,2,1
20,6,181,2,1
30,6,31,2,1
337,6,119,2,1
87,6,155,2,1
131,6,15,2,1
83,6,60,2,1
39,6,68,2,1
182,7,473,1,1
419,6,380,2,1
310,6,237,2,1
1,6,261,2,1
453,6,0,2,1
122,6,8,2,1
345,6,162,2,1
4,6,219,2,1
26,6,8,2,1
403,6,19,2,1
53,6,56,2,1
207,6,173,2,1
48,6,5,2,1
25,6,0,2,1
139,7,386,2,1
186,6,229,2,1
67,6,21,2,1
83,6,15,2,1
191,6,30,2,1
126,6,155,2,1
69,6,34,2,1
137,6,31,2,1
202,6,172,2,1
167,6,0,2,1
212,6,168,2,1
82,6,172,2,1
261,6,0,2,1
62,6,317,2,1
41,6,178,2,1
68,6,229,2,1
98,6,323,2,1
22,6,3,2,1
81,6,112,2,1
114,6,136,2,1
86,6,156,2,1
134,6,172,2,1
9,6,89,2,1
88,6,210,2,1
139,6,32,2,1
137,6,85,2,1
106,6,200,2,1
62,6,132,2,1
206,6,153,2,1
99,6,16,2,1
258,6,322,2,1
10,6,7,2,1
193,6,27,2,1
100,6,215,2,1
189,6,70,2,1
2,6,19,2,1
0,6,61,2,1
138,6,184,2,1
22,6,3,2,1
262,6,116,2,1
87,6,12,2,1
122,6,206,2,1
96,6,190,2,1
42,6,43,2,1
10,6,3,2,1
37,6,144,2,1
6,6,0,2,1
2,6,306,2,1
124,6,80,2,1
38,6,313,2,1
33,6,45,2,1
37,6,161,2,1
1,6,4,2,1
54,6,131,2,1
147,6,156,2,1
129,6,349,2,1
91,6,246,2,1
10,6,54,2,1
119,6,54,2,1
47,6,30,2,1
70,6,56,2,1
156,6,0,2,1
129,6,130,2,1
50,6,214,2,1
185,6,93,2,1
0,6,87,2,1
61,6,158,2,1
68,6,75,2,1
20,6,37,2,1
0,6,59,2,1
70,6,7,2,1
116,6,32,2,1
103,6,150,2,1
81,6,39,2,1
9,6,25,2,1
69,6,45,2,1
124,7,222,2,1
10,6,15,2,1
8,7,237,2,1
11,6,97,2,1
5,6,0,2,1
173,6,110,2,1
136,6,47,2,1
52,6,14,2,1
55,6,10,2,1
60,6,28,2,1
218,6,22,2,1
6,6,110,2,1
25,6,55,2,1
47,6,239,2,1
110,6,81,2,1
118,6,237,1,1
94,6,83,2,1
218,6,154,2,1
112,6,80,2,1
96,6,146,2,1
17,6,2,2,1
36,6,135,2,1
226,6,8,2,1
170,6,6,2,1
19,6,14,2,1
35,6,36,2,1
116,6,40,2,1
8,6,23,2,1
77,6,0,2,1
85,6,17,2,1
25,6,104,2,1
32,6,53,2,1
23,6,26,2,1
9,7,98,2,1
134,6,73,2,1
62,7,138,2,1
80,6,0,2,1
438,6,130,2,1
170,6,91,2,1
3,6,1,2,1
49,6,66,2,1
72,6,29,2,1
161,6,90,2,1
151,6,49,2,1
5,6,25,2,1
1,6,69,2,1
34,6,82,2,1
69,6,42,2,1
110,6,234,2,1
54,6,146,2,1
315,6,355,1,1
116,6,240,2,1
193,6,195,2,1
49,6,315,2,1
253,6,13,2,1
108,6,323,2,1
215,6,134,2,1
112,6,414,2,1
39,6,15,2,1
43,6,37,2,1
297,6,52,2,1
14,6,51,2,1
210,6,221,2,1
82,6,275,2,1
58,6,283,2,1
245,6,252,2,1
151,6,197,2,1
23,6,111,2,1
95,6,99,2,1
290,6,71,2,1
115,6,32,2,1
58,6,143,2,1
55,6,91,2,1
116,6,0,2,1
82,6,122,2,1
330,6,108,2,1
81,6,240,2,1
143,6,142,2,1
53,6,57,2,1
131,6,51,2,1
54,6,82,2,1
99,6,160,2,1
195,6,27,2,1
18,6,214,2,1
75,6,23,2,1
332,6,217,2,1
176,6,97,2,1
470,6,131,2,1
223,6,141,2,1
167,7,299,2,1
21,6,253,2,1
56,6,357,2,1
213,6,5,2,1
162,6,394,2,1
125,6,495,2,1
28,6,255,2,1
475,6,89,2,1
453,6,20,2,1
162,6,54,2,1
37,6,452,2,1
37,6,495,2,1
414,6,32,2,1
155,7,599,1,1
117,6,43,2,1
120,6,207,2,1
68,6,223,2,1
122,6,90,2,1
12,7,369,2,1
236,6,281,2,1
29,6,326,2,1
82,7,673,2,1
245,6,219,2,1
153,6,42,2,1
547,7,184,2,1
301,6,84,2,1
35,6,222,2,1
112,8,1021,2,1
743,6,270,2,1
22,8,949,2,1
691,5,346,2,1
464,6,472,2,1
11,6,296,2,1
2,6,5,2,1
523,7,206,2,1
446,6,0,2,1
121,7,603,2,1
234,5,145,2,1
412,6,156,2,1
90,6,0,2,1
86,6,372,1,1
562,6,202,2,1
5,6,1,2,1
479,6,173,2,1
260,6,287,2,1
111,6,48,2,1
395,7,354,2,1
175,6,239,2,1
3,6,262,1,1
54,7,714,2,1
323,5,171,2,1
372,6,295,2,1
131,6,35,2,1
147,6,153,2,1
200,6,71,2,1
383,6,295,2,1
381,6,253,2,1
93,6,169,2,1
462,6,114,2,1
302,7,619,2,1
318,6,421,1,1
29,6,498,2,1
650,6,252,2,1
111,6,627,2,1
227,5,244,2,1
69,6,392,2,1
99,6,72,2,1
151,7,525,1,1
13,6,306,2,1
272,6,159,2,1
391,6,285,2,1
4,6,212,2,1
189,7,923,1,1
332,5,200,2,1
261,6,332,2,1
241,6,463,2,1
75,6,223,2,1
179,6,151,2,1
42,6,231,2,1
93,7,595,2,1
139,6,555,2,1
100,5,0,2,1
209,6,269,1,1
103,6,442,2,1
298,6,370,2,1
145,7,741,2,1
115,6,420,2,1
542,6,30,2,1
151,6,301,2,1
259,7,955,2,1
23,5,321,2,1
208,6,530,2,1
313,5,35,2,1
34,6,92,2,1
126,6,180,2,1
232,6,310,2,1
140,6,197,2,1
45,6,225,2,1
186,6,619,1,1
544,6,411,2,1
277,1023,1023,0,1
550,638,231,2,1
8,142,184,2,1
125,21,659,2,1
811,42,220,2,1
522,1023,1023,0,1
543,857,61,2,1
344,200,468,2,1
73,33,689,2,1
747,5,358,2,1
423,5,83,2,1
248,7,622,2,1
540,6,1005,1,1
147,6,867,2,1
38,6,713,1,1
343,7,657,1,1
671,7,546,2,1
648,6,14,2,1
251,1023,1023,0,1
96,768,845,1,1
235,178,52,2,1
129,29,5,2,1
21,5,403,2,1
309,6,330,2,1
103,7,815,1,1
119,6,628,2,1
415,5,207,2,1
154,349,1023,0,1
470,98,815,1,1
107,19,209,2,1
161,5,536,2,1
195,6,383,2,1
572,6,423,2,1
42,6,356,2,1
317,6,889,2,1
10,154,32,2,1
488,40,374,2,1
260,5,267,2,1
100,5,71,2,1
204,6,557,1,1
552,11,149,2,1
36,944,535,1,1
555,561,589,2,1
174,116,551,2,1
186,1023,1023,0,1
66,636,1023,0,1
26,770,228,2,1
125,171,915,2,1
309,696,678,2,1
70,950,1023,0,1
720,597,295,2,1
41,170,510,1,1
193,27,770,2,1
337,5,70,2,1
288,5,193,2,1
524,6,279,2,1
279,6,305,2,1
71,6,293,2,1
0,1023,1023,0,1
194,769,431,2,1
147,179,42,2,1
26,29,577,2,1
927,5,59,2,1
465,5,424,2,1
593,6,246,2,1
271,6,492,2,1
421,7,644,1,1
114,6,305,2,1
245,6,104,2,1
61,7,442,2,1
271,6,273,2,1
259,6,260,2,1
73,6,253,2,1
401,6,88,2,1
17,6,0,2,1
130,6,402,2,1
340,7,417,2,1
11,6,82,2,1
19,6,166,2,1
354,6,39,2,1
0,6,116,2,1
175,6,170,2,1
41,7,297,2,1
325,7,437,1,1
160,6,380,2,1
130,6,74,2,1
468,6,81,2,1
550,7,887,1,1
115,5,324,2,1
337,6,29,2,1
158,6,38,2,1
9,6,5,2,1
95,147,926,1,1
338,1023,1023,0,1
797,1023,15,2,1
411,283,1018,1,1
328,80,689,2,1
552,37,8,2,1
61,5,574,2,1
417,5,655,1,1
390,6,161,2,1
7,6,363,2,1
150,6,115,2,1
284,6,156,2,1
191,6,332,2,1
144,6,38,2,1
131,6,209,2,1
258,8,865,2,1
345,5,30,2,1
192,6,275,2,1
396,6,126,2,1
8,6,205,2,1
43,6,150,2,1
58,6,282,2,1
18,6,219,2,1
44,6,124,2,1
169,6,43,2,1
34,6,0,2,1
244,6,165,2,1
149,6,226,2,1
3,7,175,2,1
230,6,26,2,1
161,6,133,2,1
52,6,43,2,1
41,6,4,2,1
126,6,117,2,1
147,6,76,2,1
14,6,130,2,1
100,6,195,2,1
259,6,0,2,1
83,7,461,2,1
67,6,102,2,1
1,6,12,2,1
139,6,103,2,1
10,6,128,2,1
20,6,114,2,1
77,6,172,2,1
335,6,3,2,1
117,6,190,1,1
22,6,107,2,1
4,6,144,2,1
117,6,59,2,1
35,6,193,2,1
61,6,42,2,1
213,6,415,2,1
7,6,224,1,1
127,6,0,2,1
9,6,51,2,1
362,6,34,2,1
52,6,240,2,1
127,6,54,2,1
44,6,9,2,1
9,6,23,2,1
143,6,204,2,1
510,6,75,2,1
117,6,62,2,1
11,6,263,2,1
196,6,44,2,1
124,6,262,2,1
165,6,78,2,1
278,6,81,2,1
129,6,328,2,1
72,6,201,2,1
85,6,55,2,1
216,7,223,2,1
169,6,31,2,1
82,6,111,2,1
119,7,445,2,1
41,6,197,2,1
114,6,210,2,1
213,6,235,2,1
109,6,129,2,1
59,6,11,2,1
389,6,107,2,1
94,6,159,2,1
238,6,14,2,1
163,6,43,2,1
2,6,13,2,1
107,6,113,2,1
96,6,235,2,1
81,6,303,2,1
88,6,179,2,1
263,6,29,2,1
116,6,215,2,1
85,6,159,2,1
86,6,113,2,1
31,6,166,2,1
198,6,276,2,1
89,6,368,2,1
80,6,0,2,1
139,6,105,2,1
557,6,268,2,1
189,6,97,2,1
282,6,37,2,1
12,6,0,2,1
57,6,74,2,1
321,6,129,2,1
577,6,436,2,1
108,6,19,2,1
81,7,522,1,1
127,6,457,1,1
290,6,97,2,1
191,6,208,2,1
285,6,0,2,1
123,6,55,2,1
24,6,214,2,1
94,6,11,2,1
186,6,19,2,1
31,6,220,2,1
35,6,2,2,1
181,6,46,2,1
70,6,0,2,1
7,6,128,2,1
31,6,0,2,1
93,6,93,2,1
6,6,17,2,1
90,6,264,2,1
85,6,215,2,1
30,6,213,2,1
22,6,335,2,1
82,6,53,2,1
225,6,0,2,1
153,6,151,2,1
53,6,53,2,1
27,6,115,2,1
54,6,61,2,1
1,7,478,2,1
140,6,2,2,1
18,6,302,2,1
63,6,99,2,1
49,6,260,2,1
17,6,252,2,1
154,6,88,2,1
34,6,75,2,1
142,6,95,2,1
161,6,26,2,1
8,6,56,2,1
15,6,50,2,1
152,6,146,2,1
204,6,74,2,1
4,6,137,2,1
14,6,20,2,1
298,6,156,2,1
0,6,46,2,1
11,6,47,2,1
12,6,58,2,1
37,6,82,2,1
10,6,96,2,1
121,6,134,2,1
240,6,84,2,1
6,6,41,2,1
388,6,187,2,1
240,6,217,2,1
99,6,144,2,1
271,6,62,2,1
201,6,35,2,1
41,6,158,2,1
97,6,46,2,1
70,6,160,2,1
69,6,35,2,1
343,6,146,2,1
29,6,145,2,1
14,6,312,2,1
10,6,18,2,1
66,6,212,2,1
297,6,34,2,1
91,6,322,2,1
0,6,72,2,1
48,6,11,2,1
159,6,197,2,1
129,6,54,2,1
30,6,89,2,1
198,6,105,2,1
104,6,171,2,1
33,6,71,2,1
112,6,87,2,1
52,6,16,2,1
73,6,22,2,1
120,6,19,2,1
1,6,201,2,1
138,6,31,2,1
